,timestamp,type,order_id,price,volume,direction,trader_id,stock_id,order_level,matched_order_trader_id,match_price,match_volume,match_timestamp
0,2019-04-01 10:32:04.056005,1,286614,93.9,2,1,T_1,2,1,,,,
1,2019-04-01 10:32:04.234917,1,286615,93.5,2,1,T_1,2,2,,,,
2,2019-04-01 10:32:04.282420,1,286616,93.0,2,1,T_1,2,3,,,,
3,2019-04-01 10:32:04.335582,1,286617,92.75,2,1,T_1,2,4,,,,
4,2019-04-01 10:32:04.386093,1,286618,92.5,2,1,T_1,2,5,,,,
5,2019-04-01 10:32:04.479747,1,286619,94.1,2,-1,T_1,2,1,,,,
6,2019-04-01 10:32:04.631991,1,286620,94.5,2,-1,T_1,2,2,,,,
7,2019-04-01 10:32:04.796242,1,286621,95.0,2,-1,T_1,2,3,,,,
8,2019-04-01 10:32:04.907429,1,286622,95.25,2,-1,T_1,2,4,,,,
9,2019-04-01 10:32:05.025264,1,286623,95.5,2,-1,T_1,2,5,,,,
10,2019-04-01 10:32:05.184232,1,286624,94.1,1,-1,T_1,2,1,,,,
11,2019-04-01 10:32:05.293939,1,286625,94.5,1,-1,T_1,2,2,,,,
12,2019-04-01 10:32:05.379592,1,286626,95.0,1,-1,T_1,2,3,,,,
13,2019-04-01 10:32:05.444356,1,286627,95.25,1,-1,T_1,2,4,,,,
14,2019-04-01 10:32:05.522363,1,286628,94.1,1,-1,T_1,2,1,,,,
15,2019-04-01 10:32:05.591539,1,286629,94.5,1,-1,T_1,2,2,,,,
16,2019-04-01 10:32:05.662306,1,286630,95.0,1,-1,T_1,2,3,,,,
17,2019-04-01 10:32:05.736845,1,286631,95.25,1,-1,T_1,2,4,,,,
18,2019-04-01 10:32:05.825934,1,286632,94.1,1,-1,T_1,2,1,,,,
19,2019-04-01 10:32:05.896782,1,286633,94.5,1,-1,T_1,2,2,,,,
20,2019-04-01 10:32:05.961924,1,286634,95.0,1,-1,T_1,2,3,,,,
21,2019-04-01 10:32:06.041691,1,286635,95.25,1,-1,T_1,2,4,,,,
22,2019-04-01 10:32:06.118015,1,286636,94.1,1,-1,T_1,2,1,,,,
23,2019-04-01 10:32:06.188822,1,286637,94.5,1,-1,T_1,2,2,,,,
24,2019-04-01 10:32:06.262558,1,286638,95.0,1,-1,T_1,2,3,,,,
25,2019-04-01 10:32:06.332473,1,286639,95.25,1,-1,T_1,2,4,,,,
26,2019-04-01 10:32:06.480957,1,286640,92.99,0,-1,T_2,2,-1,,,,
27,2019-04-01 10:32:06.608572,1,286641,92.99,0,-1,T_2,2,-1,,,,
28,2019-04-01 10:32:06.720188,1,286642,92.99,0,-1,T_2,2,-1,,,,
29,2019-04-01 10:32:06.817952,1,286643,92.99,0,-1,T_2,2,-1,,,,
30,2019-04-01 10:32:06.973326,1,286644,92.99,0,-1,T_2,2,-1,,,,
31,2019-04-01 10:32:07.071965,1,286645,93.9,1,1,T_3,2,1,,,,
32,2019-04-01 10:32:07.148267,1,286646,93.5,1,1,T_3,2,2,,,,
33,2019-04-01 10:32:07.247966,1,286647,93.0,1,1,T_3,2,3,,,,
34,2019-04-01 10:32:07.311403,1,286648,92.75,1,1,T_3,2,4,,,,
35,2019-04-01 10:32:07.381579,1,286649,93.9,1,1,T_3,2,1,,,,
36,2019-04-01 10:32:07.497752,1,286650,93.5,1,1,T_3,2,2,,,,
37,2019-04-01 10:32:07.572453,1,286651,93.0,1,1,T_3,2,3,,,,
38,2019-04-01 10:32:07.670414,1,286652,92.75,1,1,T_3,2,4,,,,
39,2019-04-01 10:32:07.774967,1,286653,93.9,1,1,T_3,2,1,,,,
40,2019-04-01 10:32:07.872364,1,286654,93.5,1,1,T_3,2,2,,,,
41,2019-04-01 10:32:07.951432,1,286655,93.0,1,1,T_3,2,3,,,,
42,2019-04-01 10:32:08.011841,1,286656,92.75,1,1,T_3,2,4,,,,
43,2019-04-01 10:32:08.092758,1,286657,93.9,1,1,T_3,2,1,,,,
44,2019-04-01 10:32:08.171749,1,286658,93.5,1,1,T_3,2,2,,,,
45,2019-04-01 10:32:08.243942,1,286659,93.0,1,1,T_3,2,3,,,,
46,2019-04-01 10:32:08.312454,1,286660,92.75,1,1,T_3,2,4,,,,
47,2019-04-01 10:32:08.406001,1,286661,94.1,1,-1,T_1,2,1,,,,
48,2019-04-01 10:32:08.512653,1,286662,94.5,1,-1,T_1,2,2,,,,
49,2019-04-01 10:32:08.595284,1,286663,95.0,1,-1,T_1,2,3,,,,
50,2019-04-01 10:32:08.708785,1,286664,95.25,1,-1,T_1,2,4,,,,
51,2019-04-01 10:32:08.789269,1,286665,94.1,1,-1,T_1,2,1,,,,
52,2019-04-01 10:32:08.866757,1,286666,94.5,1,-1,T_1,2,2,,,,
53,2019-04-01 10:32:08.943526,1,286667,95.0,1,-1,T_1,2,3,,,,
54,2019-04-01 10:32:09.018019,1,286668,95.25,1,-1,T_1,2,4,,,,
55,2019-04-01 10:32:09.138691,1,286669,94.1,1,-1,T_1,2,1,,,,
56,2019-04-01 10:32:09.217153,1,286670,94.5,1,-1,T_1,2,2,,,,
57,2019-04-01 10:32:09.282562,1,286671,95.0,1,-1,T_1,2,3,,,,
58,2019-04-01 10:32:09.359823,1,286672,95.25,1,-1,T_1,2,4,,,,
59,2019-04-01 10:32:09.441442,1,286673,94.1,1,-1,T_1,2,1,,,,
60,2019-04-01 10:32:09.513625,1,286674,94.5,1,-1,T_1,2,2,,,,
61,2019-04-01 10:32:09.583088,1,286675,95.0,1,-1,T_1,2,3,,,,
62,2019-04-01 10:32:09.663896,1,286676,95.25,1,-1,T_1,2,4,,,,
63,2019-04-01 10:32:09.743542,1,286677,92.99,1,-1,T_2,2,-1,,,,
64,2019-04-01 10:32:09.793084,4,286677,92.99,1,-1,T_2,2,-1,T_2,92.99,1,2019-04-01 10:32:10
65,2019-04-01 10:32:09.793084,4,286614,92.99,1,1,T_1,2,-1,T_1,92.99,1,2019-04-01 10:32:04
66,2019-04-01 10:32:09.942364,1,286678,92.99,1,-1,T_2,2,-1,,,,
67,2019-04-01 10:32:10.022192,4,286678,92.99,1,-1,T_2,2,-1,T_2,92.99,1,2019-04-01 10:32:10
68,2019-04-01 10:32:10.022192,4,286614,92.99,1,1,T_1,2,-1,T_1,92.99,1,2019-04-01 10:32:04
69,2019-04-01 10:32:10.445434,1,286679,92.99,1,-1,T_2,2,-1,,,,
70,2019-04-01 10:32:10.522088,4,286679,92.99,1,-1,T_2,2,-1,T_2,92.99,1,2019-04-01 10:32:10
71,2019-04-01 10:32:10.522088,4,286645,92.99,1,1,T_3,2,-1,T_3,92.99,1,2019-04-01 10:32:07
72,2019-04-01 10:32:10.669229,1,286680,92.99,0,-1,T_2,2,-1,,,,
73,2019-04-01 10:32:10.768814,1,286681,92.99,0,-1,T_2,2,-1,,,,
74,2019-04-01 10:32:10.890123,1,286682,93.9,1,1,T_3,2,1,,,,
75,2019-04-01 10:32:10.965752,1,286683,93.5,1,1,T_3,2,2,,,,
76,2019-04-01 10:32:11.041988,1,286684,93.0,1,1,T_3,2,3,,,,
77,2019-04-01 10:32:11.107104,1,286685,92.75,1,1,T_3,2,4,,,,
78,2019-04-01 10:32:11.192402,1,286686,94.1,1,-1,T_3,2,1,,,,
79,2019-04-01 10:32:11.263314,1,286687,94.5,1,-1,T_3,2,2,,,,
80,2019-04-01 10:32:11.397206,1,286688,95.0,1,-1,T_3,2,3,,,,
81,2019-04-01 10:32:11.474223,1,286689,95.25,1,-1,T_3,2,4,,,,
82,2019-04-01 10:32:11.567159,1,286690,94.1,1,-1,T_3,2,1,,,,
83,2019-04-01 10:32:11.676307,1,286691,94.5,1,-1,T_3,2,2,,,,
84,2019-04-01 10:32:11.790907,1,286692,95.0,1,-1,T_3,2,3,,,,
85,2019-04-01 10:32:11.875208,1,286693,95.25,1,-1,T_3,2,4,,,,
86,2019-04-01 10:32:12.013962,1,286694,94.1,1,-1,T_3,2,1,,,,
87,2019-04-01 10:32:12.196814,1,286695,94.5,1,-1,T_3,2,2,,,,
88,2019-04-01 10:32:12.295788,1,286696,95.0,1,-1,T_3,2,3,,,,
89,2019-04-01 10:32:12.401716,1,286697,95.25,1,-1,T_3,2,4,,,,
90,2019-04-01 10:32:12.550980,1,286698,94.1,1,-1,T_1,2,1,,,,
91,2019-04-01 10:32:12.633011,1,286699,94.5,1,-1,T_1,2,2,,,,
92,2019-04-01 10:32:12.716551,1,286700,95.0,1,-1,T_1,2,3,,,,
93,2019-04-01 10:32:12.797419,1,286701,95.25,1,-1,T_1,2,4,,,,
94,2019-04-01 10:32:12.911076,1,286702,94.1,1,-1,T_1,2,1,,,,
95,2019-04-01 10:32:13.011399,1,286703,94.5,1,-1,T_1,2,2,,,,
96,2019-04-01 10:32:13.090989,1,286704,95.0,1,-1,T_1,2,3,,,,
97,2019-04-01 10:32:13.171130,1,286705,95.25,1,-1,T_1,2,4,,,,
98,2019-04-01 10:32:13.252704,1,286706,94.1,1,-1,T_1,2,1,,,,
99,2019-04-01 10:32:13.338627,1,286707,94.5,1,-1,T_1,2,2,,,,
100,2019-04-01 10:32:13.423329,1,286708,95.0,1,-1,T_1,2,3,,,,
101,2019-04-01 10:32:13.503950,1,286709,95.25,1,-1,T_1,2,4,,,,
102,2019-04-01 10:32:13.620871,1,286710,94.1,1,-1,T_1,2,1,,,,
103,2019-04-01 10:32:13.719658,1,286711,94.5,1,-1,T_1,2,2,,,,
104,2019-04-01 10:32:13.797163,1,286712,95.0,1,-1,T_1,2,3,,,,
105,2019-04-01 10:32:13.886976,1,286713,95.25,1,-1,T_1,2,4,,,,
106,2019-04-01 10:32:14.002812,1,286714,92.99,1,-1,T_2,2,-1,,,,
107,2019-04-01 10:32:14.080387,4,286714,92.99,1,-1,T_2,2,-1,T_2,92.99,1,2019-04-01 10:32:14
108,2019-04-01 10:32:14.080387,4,286649,92.99,1,1,T_3,2,-1,T_3,92.99,1,2019-04-01 10:32:07
109,2019-04-01 10:32:14.220815,1,286715,92.99,1,-1,T_2,2,-1,,,,
110,2019-04-01 10:32:14.292352,4,286715,92.99,1,-1,T_2,2,-1,T_2,92.99,1,2019-04-01 10:32:14
111,2019-04-01 10:32:14.292352,4,286653,92.99,1,1,T_3,2,-1,T_3,92.99,1,2019-04-01 10:32:08
112,2019-04-01 10:32:14.447995,1,286716,95.01,3,1,T_2,2,-1,,,,
113,2019-04-01 10:32:14.515125,4,286619,94.1,2,-1,T_1,2,-1,T_1,94.1,2,2019-04-01 10:32:04
114,2019-04-01 10:32:14.515125,4,286624,94.1,1,-1,T_1,2,-1,T_1,94.1,2,2019-04-01 10:32:04
115,2019-04-01 10:32:14.515125,4,286716,94.1,2,1,T_2,2,-1,T_2,94.1,2,2019-04-01 10:32:14
116,2019-04-01 10:32:14.515125,4,286716,94.1,1,1,T_2,2,-1,T_2,94.1,1,2019-04-01 10:32:14
117,2019-04-01 10:32:14.750942,1,286717,92.99,0,-1,T_2,2,-1,,,,
118,2019-04-01 10:32:14.812275,1,286718,92.99,0,-1,T_2,2,-1,,,,
119,2019-04-01 10:32:14.871802,1,286719,93.9,1,1,T_3,2,1,,,,
120,2019-04-01 10:32:14.927695,1,286720,93.5,1,1,T_3,2,2,,,,
121,2019-04-01 10:32:14.979982,1,286721,93.0,1,1,T_3,2,3,,,,
122,2019-04-01 10:32:15.034911,1,286722,92.75,1,1,T_3,2,4,,,,
123,2019-04-01 10:32:15.126158,1,286723,94.1,1,-1,T_3,2,1,,,,
124,2019-04-01 10:32:15.215305,1,286724,94.5,1,-1,T_3,2,2,,,,
