,timestamp,type,order_id,price,volume,direction,trader_id,stock_id,order_level,matched_order_trader_id,match_price,match_volume,match_timestamp
0,2019-04-03 05:37:06.765984,1,235518,93.9,1,1,T_1,2,1,,,,
1,2019-04-03 05:37:06.802299,1,235519,93.5,1,1,T_1,2,2,,,,
2,2019-04-03 05:37:06.835790,1,235520,93.0,1,1,T_1,2,3,,,,
3,2019-04-03 05:37:06.866719,1,235521,92.75,1,1,T_1,2,4,,,,
4,2019-04-03 05:37:06.899495,1,235522,92.5,1,1,T_1,2,5,,,,
5,2019-04-03 05:37:06.932112,1,235523,94.1,1,-1,T_1,2,1,,,,
6,2019-04-03 05:37:06.964222,1,235524,94.5,1,-1,T_1,2,2,,,,
7,2019-04-03 05:37:06.996071,1,235525,95.0,1,-1,T_1,2,3,,,,
8,2019-04-03 05:37:07.028367,1,235526,95.25,1,-1,T_1,2,4,,,,
9,2019-04-03 05:37:07.060373,1,235527,95.5,1,-1,T_1,2,5,,,,
10,2019-04-03 05:37:07.092184,1,235528,92.99,0,-1,T_1,2,-1,,,,
11,2019-04-03 05:37:07.125479,1,235529,92.99,0,-1,T_1,2,-1,,,,
12,2019-04-03 05:37:07.156536,1,235530,92.99,0,-1,T_1,2,-1,,,,
13,2019-04-03 05:37:07.188035,1,235531,92.99,0,-1,T_1,2,-1,,,,
14,2019-04-03 05:37:07.219755,1,235532,94.1,1,-1,T_2,2,1,,,,
15,2019-04-03 05:37:07.250830,1,235533,94.5,1,-1,T_2,2,2,,,,
16,2019-04-03 05:37:07.281535,1,235534,95.0,1,-1,T_2,2,3,,,,
17,2019-04-03 05:37:07.313774,1,235535,95.25,1,-1,T_2,2,4,,,,
18,2019-04-03 05:37:07.344324,1,235536,93.9,1,1,T_2,2,1,,,,
19,2019-04-03 05:37:07.377350,1,235537,93.5,1,1,T_2,2,2,,,,
20,2019-04-03 05:37:07.407561,1,235538,93.0,1,1,T_2,2,3,,,,
21,2019-04-03 05:37:07.437733,1,235539,92.75,1,1,T_2,2,4,,,,
22,2019-04-03 05:37:07.468420,1,235540,94.1,1,-1,T_2,2,1,,,,
23,2019-04-03 05:37:07.498395,1,235541,94.5,1,-1,T_2,2,2,,,,
24,2019-04-03 05:37:07.529233,1,235542,95.0,1,-1,T_2,2,3,,,,
25,2019-04-03 05:37:07.559610,1,235543,95.25,1,-1,T_2,2,4,,,,
26,2019-04-03 05:37:07.591546,1,235544,94.1,1,-1,T_2,2,1,,,,
27,2019-04-03 05:37:07.623005,1,235545,94.5,1,-1,T_2,2,2,,,,
28,2019-04-03 05:37:07.655235,1,235546,95.0,1,-1,T_2,2,3,,,,
29,2019-04-03 05:37:07.686859,1,235547,95.25,1,-1,T_2,2,4,,,,
30,2019-04-03 05:37:07.720122,1,235548,92.99,0,-1,T_3,2,-1,,,,
31,2019-04-03 05:37:07.752295,1,235549,92.99,0,-1,T_3,2,-1,,,,
32,2019-04-03 05:37:07.783813,1,235550,92.99,0,-1,T_3,2,-1,,,,
33,2019-04-03 05:37:07.815944,1,235551,92.99,0,-1,T_3,2,-1,,,,
34,2019-04-03 05:37:07.847215,1,235552,95.01,0,1,T_4,2,-1,,,,
35,2019-04-03 05:37:07.879069,1,235553,92.99,0,-1,T_4,2,-1,,,,
36,2019-04-03 05:37:07.910155,1,235554,92.99,0,-1,T_4,2,-1,,,,
37,2019-04-03 05:37:07.942679,1,235555,92.99,0,-1,T_4,2,-1,,,,
38,2019-04-03 05:37:07.974597,1,235556,92.99,0,-1,T_4,2,-1,,,,
