,timestamp,type,order_id,price,volume,direction,trader_id,stock_id,order_level,matched_order_trader_id,match_price,match_volume,match_timestamp
0,2019-04-03 05:33:53.033228,1,234860,93.9,1,1,T_1,2,1,,,,
1,2019-04-03 05:33:53.071820,1,234861,93.5,1,1,T_1,2,2,,,,
2,2019-04-03 05:33:53.109566,1,234862,93.0,1,1,T_1,2,3,,,,
3,2019-04-03 05:33:53.143859,1,234863,92.75,1,1,T_1,2,4,,,,
4,2019-04-03 05:33:53.178001,1,234864,92.5,1,1,T_1,2,5,,,,
5,2019-04-03 05:33:53.211242,1,234865,94.1,1,-1,T_1,2,1,,,,
6,2019-04-03 05:33:53.244207,1,234866,94.5,1,-1,T_1,2,2,,,,
7,2019-04-03 05:33:53.278469,1,234867,95.0,1,-1,T_1,2,3,,,,
8,2019-04-03 05:33:53.312758,1,234868,95.25,1,-1,T_1,2,4,,,,
9,2019-04-03 05:33:53.347410,1,234869,95.5,1,-1,T_1,2,5,,,,
10,2019-04-03 05:33:53.382960,1,234870,93.9,1,1,T_1,2,1,,,,
11,2019-04-03 05:33:53.418082,1,234871,93.5,1,1,T_1,2,2,,,,
12,2019-04-03 05:33:53.451129,1,234872,93.0,1,1,T_1,2,3,,,,
13,2019-04-03 05:33:53.485567,1,234873,92.75,1,1,T_1,2,4,,,,
14,2019-04-03 05:33:53.519820,1,234874,94.1,1,-1,T_1,2,1,,,,
15,2019-04-03 05:33:53.553794,1,234875,94.5,1,-1,T_1,2,2,,,,
16,2019-04-03 05:33:53.588978,1,234876,95.0,1,-1,T_1,2,3,,,,
17,2019-04-03 05:33:53.622128,1,234877,95.25,1,-1,T_1,2,4,,,,
18,2019-04-03 05:33:53.656765,1,234878,93.9,1,1,T_1,2,1,,,,
19,2019-04-03 05:33:53.693271,1,234879,93.5,1,1,T_1,2,2,,,,
20,2019-04-03 05:33:53.728159,1,234880,93.0,1,1,T_1,2,3,,,,
21,2019-04-03 05:33:53.761390,1,234881,92.75,1,1,T_1,2,4,,,,
22,2019-04-03 05:33:53.809407,1,234882,94.1,1,-1,T_1,2,1,,,,
23,2019-04-03 05:33:53.844446,1,234883,94.5,1,-1,T_1,2,2,,,,
24,2019-04-03 05:33:53.879509,1,234884,95.0,1,-1,T_1,2,3,,,,
25,2019-04-03 05:33:53.913395,1,234885,95.25,1,-1,T_1,2,4,,,,
26,2019-04-03 05:33:53.946033,1,234886,94.1,1,-1,T_2,2,1,,,,
27,2019-04-03 05:33:53.980022,1,234887,94.5,1,-1,T_2,2,2,,,,
28,2019-04-03 05:33:54.015009,1,234888,95.0,1,-1,T_2,2,3,,,,
29,2019-04-03 05:33:54.049382,1,234889,95.25,1,-1,T_2,2,4,,,,
30,2019-04-03 05:33:54.084395,1,234890,93.9,1,1,T_2,2,1,,,,
31,2019-04-03 05:33:54.123982,1,234891,93.5,1,1,T_2,2,2,,,,
32,2019-04-03 05:33:54.158688,1,234892,93.0,1,1,T_2,2,3,,,,
33,2019-04-03 05:33:54.193633,1,234893,92.75,1,1,T_2,2,4,,,,
34,2019-04-03 05:33:54.227582,1,234894,94.1,1,-1,T_2,2,1,,,,
35,2019-04-03 05:33:54.260728,1,234895,94.5,1,-1,T_2,2,2,,,,
36,2019-04-03 05:33:54.294504,1,234896,95.0,1,-1,T_2,2,3,,,,
37,2019-04-03 05:33:54.327811,1,234897,95.25,1,-1,T_2,2,4,,,,
38,2019-04-03 05:33:54.365083,1,234898,94.1,1,-1,T_2,2,1,,,,
39,2019-04-03 05:33:54.399695,1,234899,94.5,1,-1,T_2,2,2,,,,
40,2019-04-03 05:33:54.439502,1,234900,95.0,1,-1,T_2,2,3,,,,
41,2019-04-03 05:33:54.471751,1,234901,95.25,1,-1,T_2,2,4,,,,
42,2019-04-03 05:33:54.506984,1,234902,92.99,0,-1,T_3,2,-1,,,,
43,2019-04-03 05:33:54.542966,1,234903,92.99,0,-1,T_3,2,-1,,,,
44,2019-04-03 05:33:54.576959,1,234904,92.99,0,-1,T_3,2,-1,,,,
45,2019-04-03 05:33:54.611280,1,234905,92.99,0,-1,T_3,2,-1,,,,
46,2019-04-03 05:33:54.646285,1,234906,93.9,1,1,T_4,2,1,,,,
47,2019-04-03 05:33:54.681432,1,234907,93.5,1,1,T_4,2,2,,,,
48,2019-04-03 05:33:54.715701,1,234908,93.0,1,1,T_4,2,3,,,,
49,2019-04-03 05:33:54.750749,1,234909,92.75,1,1,T_4,2,4,,,,
50,2019-04-03 05:33:54.786930,1,234910,94.1,1,-1,T_4,2,1,,,,
51,2019-04-03 05:33:54.822015,1,234911,94.5,1,-1,T_4,2,2,,,,
52,2019-04-03 05:33:54.861884,1,234912,95.0,1,-1,T_4,2,3,,,,
53,2019-04-03 05:33:54.896052,1,234913,95.25,1,-1,T_4,2,4,,,,
54,2019-04-03 05:33:54.931319,1,234914,94.1,1,-1,T_4,2,1,,,,
55,2019-04-03 05:33:54.965364,1,234915,94.5,1,-1,T_4,2,2,,,,
56,2019-04-03 05:33:55.002618,1,234916,95.0,1,-1,T_4,2,3,,,,
57,2019-04-03 05:33:55.036063,1,234917,95.25,1,-1,T_4,2,4,,,,
58,2019-04-03 05:33:55.072592,1,234918,93.9,1,1,T_4,2,1,,,,
59,2019-04-03 05:33:55.106901,1,234919,93.5,1,1,T_4,2,2,,,,
60,2019-04-03 05:33:55.143124,1,234920,93.0,1,1,T_4,2,3,,,,
61,2019-04-03 05:33:55.176039,1,234921,92.75,1,1,T_4,2,4,,,,
