,timestamp,type,order_id,price,volume,direction,trader_id,stock_id,order_level,matched_order_trader_id,match_price,match_volume,match_timestamp
0,2019-04-01 10:10:30.915731,1,285852,93.9,2,1,T_1,2,1,,,,
1,2019-04-01 10:10:30.956012,1,285853,93.5,2,1,T_1,2,2,,,,
2,2019-04-01 10:10:30.999567,1,285854,93.0,2,1,T_1,2,3,,,,
3,2019-04-01 10:10:31.034900,1,285855,92.75,2,1,T_1,2,4,,,,
4,2019-04-01 10:10:31.068969,1,285856,92.5,2,1,T_1,2,5,,,,
5,2019-04-01 10:10:31.104366,1,285857,94.1,2,-1,T_1,2,1,,,,
6,2019-04-01 10:10:31.139627,1,285858,94.5,2,-1,T_1,2,2,,,,
7,2019-04-01 10:10:31.175014,1,285859,95.0,2,-1,T_1,2,3,,,,
8,2019-04-01 10:10:31.210142,1,285860,95.25,2,-1,T_1,2,4,,,,
9,2019-04-01 10:10:31.246035,1,285861,95.5,2,-1,T_1,2,5,,,,
10,2019-04-01 10:10:42.137014,1,285862,93.9,1,1,T_1,2,1,,,,
11,2019-04-01 10:10:42.193971,1,285863,93.5,1,1,T_1,2,2,,,,
12,2019-04-01 10:10:42.245471,1,285864,93.0,1,1,T_1,2,3,,,,
13,2019-04-01 10:10:42.292675,1,285865,92.75,1,1,T_1,2,4,,,,
14,2019-04-01 10:10:42.340717,1,285866,93.9,1,1,T_1,2,1,,,,
15,2019-04-01 10:10:42.388632,1,285867,93.5,1,1,T_1,2,2,,,,
16,2019-04-01 10:10:42.434289,1,285868,93.0,1,1,T_1,2,3,,,,
17,2019-04-01 10:10:42.523165,1,285869,92.75,1,1,T_1,2,4,,,,
18,2019-04-01 10:10:42.572481,1,285870,93.9,1,1,T_1,2,1,,,,
19,2019-04-01 10:10:42.618564,1,285871,93.5,1,1,T_1,2,2,,,,
20,2019-04-01 10:10:42.662747,1,285872,93.0,1,1,T_1,2,3,,,,
21,2019-04-01 10:10:42.708149,1,285873,92.75,1,1,T_1,2,4,,,,
22,2019-04-01 10:10:42.755541,1,285874,94.1,1,-1,T_2,2,1,,,,
23,2019-04-01 10:10:42.801029,1,285875,94.5,1,-1,T_2,2,2,,,,
24,2019-04-01 10:10:42.845476,1,285876,95.0,1,-1,T_2,2,3,,,,
25,2019-04-01 10:10:42.890596,1,285877,95.25,1,-1,T_2,2,4,,,,
26,2019-04-01 10:10:42.939176,1,285878,94.1,1,-1,T_2,2,1,,,,
27,2019-04-01 10:10:42.983841,1,285879,94.5,1,-1,T_2,2,2,,,,
28,2019-04-01 10:10:43.027501,1,285880,95.0,1,-1,T_2,2,3,,,,
29,2019-04-01 10:10:43.072706,1,285881,95.25,1,-1,T_2,2,4,,,,
30,2019-04-01 10:10:43.127397,1,285882,93.9,1,1,T_2,2,1,,,,
31,2019-04-01 10:10:43.177208,1,285883,93.5,1,1,T_2,2,2,,,,
32,2019-04-01 10:10:43.222877,1,285884,93.0,1,1,T_2,2,3,,,,
33,2019-04-01 10:10:43.268976,1,285885,92.75,1,1,T_2,2,4,,,,
34,2019-04-01 10:10:43.314915,1,285886,94.1,1,-1,T_2,2,1,,,,
35,2019-04-01 10:10:43.362182,1,285887,94.5,1,-1,T_2,2,2,,,,
36,2019-04-01 10:10:43.409101,1,285888,95.0,1,-1,T_2,2,3,,,,
37,2019-04-01 10:10:43.457104,1,285889,95.25,1,-1,T_2,2,4,,,,
38,2019-04-01 10:10:43.517818,1,285890,94.1,1,-1,T_3,2,1,,,,
39,2019-04-01 10:10:43.567411,1,285891,94.5,1,-1,T_3,2,2,,,,
40,2019-04-01 10:10:43.620142,1,285892,95.0,1,-1,T_3,2,3,,,,
41,2019-04-01 10:10:43.665416,1,285893,95.25,1,-1,T_3,2,4,,,,
42,2019-04-01 10:10:43.711700,1,285894,93.9,1,1,T_3,2,1,,,,
43,2019-04-01 10:10:43.758684,1,285895,93.5,1,1,T_3,2,2,,,,
44,2019-04-01 10:10:43.804903,1,285896,93.0,1,1,T_3,2,3,,,,
45,2019-04-01 10:10:43.851925,1,285897,92.75,1,1,T_3,2,4,,,,
46,2019-04-01 10:10:43.904845,1,285898,94.1,1,-1,T_3,2,1,,,,
47,2019-04-01 10:10:43.952594,1,285899,94.5,1,-1,T_3,2,2,,,,
48,2019-04-01 10:10:43.998200,1,285900,95.0,1,-1,T_3,2,3,,,,
49,2019-04-01 10:10:44.044592,1,285901,95.25,1,-1,T_3,2,4,,,,
50,2019-04-01 10:10:44.094130,1,285902,93.9,1,1,T_3,2,1,,,,
51,2019-04-01 10:10:44.143316,1,285903,93.5,1,1,T_3,2,2,,,,
52,2019-04-01 10:10:44.192459,1,285904,93.0,1,1,T_3,2,3,,,,
53,2019-04-01 10:10:44.242110,1,285905,92.75,1,1,T_3,2,4,,,,
54,2019-04-01 10:10:50.206048,1,285906,93.9,1,1,T_1,2,1,,,,
55,2019-04-01 10:10:50.260399,1,285907,93.5,1,1,T_1,2,2,,,,
56,2019-04-01 10:10:50.309886,1,285908,93.0,1,1,T_1,2,3,,,,
57,2019-04-01 10:10:50.358733,1,285909,92.75,1,1,T_1,2,4,,,,
58,2019-04-01 10:10:50.450981,1,285910,94.1,1,-1,T_1,2,1,,,,
59,2019-04-01 10:10:50.499305,1,285911,94.5,1,-1,T_1,2,2,,,,
60,2019-04-01 10:10:50.587542,1,285912,95.0,1,-1,T_1,2,3,,,,
61,2019-04-01 10:10:50.636782,1,285913,95.25,1,-1,T_1,2,4,,,,
62,2019-04-01 10:10:50.692404,1,285914,94.1,1,-1,T_1,2,1,,,,
63,2019-04-01 10:10:50.739401,1,285915,94.5,1,-1,T_1,2,2,,,,
64,2019-04-01 10:10:50.785035,1,285916,95.0,1,-1,T_1,2,3,,,,
65,2019-04-01 10:10:50.830527,1,285917,95.25,1,-1,T_1,2,4,,,,
66,2019-04-01 10:10:50.882334,1,285918,94.1,1,-1,T_1,2,1,,,,
67,2019-04-01 10:10:50.933196,1,285919,94.5,1,-1,T_1,2,2,,,,
68,2019-04-01 10:10:50.978951,1,285920,95.0,1,-1,T_1,2,3,,,,
69,2019-04-01 10:10:51.025912,1,285921,95.25,1,-1,T_1,2,4,,,,
70,2019-04-01 10:10:51.076002,1,285922,93.9,1,1,T_1,2,1,,,,
71,2019-04-01 10:10:51.124324,1,285923,93.5,1,1,T_1,2,2,,,,
72,2019-04-01 10:10:51.171969,1,285924,93.0,1,1,T_1,2,3,,,,
73,2019-04-01 10:10:51.219765,1,285925,92.75,1,1,T_1,2,4,,,,
74,2019-04-01 10:10:51.268910,1,285926,93.9,1,1,T_2,2,1,,,,
75,2019-04-01 10:10:51.318129,1,285927,93.5,1,1,T_2,2,2,,,,
76,2019-04-01 10:10:51.376645,1,285928,93.0,1,1,T_2,2,3,,,,
77,2019-04-01 10:10:51.433784,1,285929,92.75,1,1,T_2,2,4,,,,
78,2019-04-01 10:10:51.489154,1,285930,93.9,1,1,T_2,2,1,,,,
79,2019-04-01 10:10:51.539642,1,285931,93.5,1,1,T_2,2,2,,,,
80,2019-04-01 10:10:51.586804,1,285932,93.0,1,1,T_2,2,3,,,,
81,2019-04-01 10:10:51.643512,1,285933,92.75,1,1,T_2,2,4,,,,
82,2019-04-01 10:10:51.705033,1,285934,93.9,1,1,T_2,2,1,,,,
83,2019-04-01 10:10:51.754728,1,285935,93.5,1,1,T_2,2,2,,,,
84,2019-04-01 10:10:51.804470,1,285936,93.0,1,1,T_2,2,3,,,,
85,2019-04-01 10:10:51.854198,1,285937,92.75,1,1,T_2,2,4,,,,
86,2019-04-01 10:10:51.917190,1,285938,93.9,1,1,T_3,2,1,,,,
87,2019-04-01 10:10:51.966924,1,285939,93.5,1,1,T_3,2,2,,,,
88,2019-04-01 10:10:52.016670,1,285940,93.0,1,1,T_3,2,3,,,,
89,2019-04-01 10:10:52.068271,1,285941,92.75,1,1,T_3,2,4,,,,
90,2019-04-01 10:10:52.121168,1,285942,93.9,1,1,T_3,2,1,,,,
91,2019-04-01 10:10:52.181849,1,285943,93.5,1,1,T_3,2,2,,,,
92,2019-04-01 10:10:52.236035,1,285944,93.0,1,1,T_3,2,3,,,,
93,2019-04-01 10:10:52.292220,1,285945,92.75,1,1,T_3,2,4,,,,
94,2019-04-01 10:10:52.353673,1,285946,93.9,1,1,T_3,2,1,,,,
95,2019-04-01 10:10:52.410817,1,285947,93.5,1,1,T_3,2,2,,,,
96,2019-04-01 10:10:52.470049,1,285948,93.0,1,1,T_3,2,3,,,,
97,2019-04-01 10:10:52.525728,1,285949,92.75,1,1,T_3,2,4,,,,
98,2019-04-01 10:11:09.495267,1,285950,94.1,1,-1,T_1,2,1,,,,
99,2019-04-01 10:11:09.554772,1,285951,94.5,1,-1,T_1,2,2,,,,
100,2019-04-01 10:11:09.617713,1,285952,95.0,1,-1,T_1,2,3,,,,
101,2019-04-01 10:11:09.670748,1,285953,95.25,1,-1,T_1,2,4,,,,
102,2019-04-01 10:11:09.724369,1,285954,94.1,1,-1,T_1,2,1,,,,
103,2019-04-01 10:11:09.775898,1,285955,94.5,1,-1,T_1,2,2,,,,
104,2019-04-01 10:11:09.826230,1,285956,95.0,1,-1,T_1,2,3,,,,
