,timestamp,type,order_id,price,volume,direction,trader_id,stock_id,order_level,matched_order_trader_id,match_price,match_volume,match_timestamp
0,2019-03-14 11:26:43.732744,1,230841,29.5916,33,1,T_1,3,1,,,,
1,2019-03-14 11:26:43.766796,1,230842,29.1916,28,1,T_1,3,2,,,,
2,2019-03-14 11:26:43.798455,1,230843,28.6916,37,1,T_1,3,3,,,,
3,2019-03-14 11:26:43.829566,1,230844,28.4416,37,1,T_1,3,4,,,,
4,2019-03-14 11:26:43.861183,1,230845,28.1916,39,1,T_1,3,5,,,,
5,2019-03-14 11:26:43.892742,1,230846,29.791600000000003,31,-1,T_1,3,1,,,,
6,2019-03-14 11:26:43.922157,1,230847,30.1916,36,-1,T_1,3,2,,,,
7,2019-03-14 11:26:43.953130,1,230848,30.6916,34,-1,T_1,3,3,,,,
8,2019-03-14 11:26:43.984038,1,230849,30.9416,27,-1,T_1,3,4,,,,
9,2019-03-14 11:26:44.014449,1,230850,31.1916,31,-1,T_1,3,5,,,,
10,2019-03-14 11:26:44.047024,1,230851,29.5916,1,1,T_1,3,1,,,,
11,2019-03-14 11:26:44.078081,1,230852,29.1916,1,1,T_1,3,2,,,,
12,2019-03-14 11:26:44.110543,1,230853,28.6916,1,1,T_1,3,3,,,,
13,2019-03-14 11:26:44.142159,1,230854,28.4416,1,1,T_1,3,4,,,,
14,2019-03-14 11:26:44.173119,1,230855,29.5916,1,1,T_1,3,1,,,,
15,2019-03-14 11:26:44.203499,1,230856,29.1916,1,1,T_1,3,2,,,,
16,2019-03-14 11:26:44.233966,1,230857,28.6916,1,1,T_1,3,3,,,,
17,2019-03-14 11:26:44.264756,1,230858,28.4416,1,1,T_1,3,4,,,,
18,2019-03-14 11:26:44.298681,1,230859,29.5916,1,1,T_1,3,1,,,,
19,2019-03-14 11:26:44.332590,1,230860,29.1916,1,1,T_1,3,2,,,,
20,2019-03-14 11:26:44.368255,1,230861,28.6916,1,1,T_1,3,3,,,,
21,2019-03-14 11:26:44.400948,1,230862,28.4416,1,1,T_1,3,4,,,,
22,2019-03-14 11:26:44.433717,1,230863,29.5916,1,1,T_2,3,1,,,,
23,2019-03-14 11:26:44.464923,1,230864,29.1916,1,1,T_2,3,2,,,,
24,2019-03-14 11:26:44.497970,1,230865,28.6916,1,1,T_2,3,3,,,,
25,2019-03-14 11:26:44.532235,1,230866,28.4416,1,1,T_2,3,4,,,,
26,2019-03-14 11:26:44.564423,1,230867,29.5916,1,1,T_2,3,1,,,,
27,2019-03-14 11:26:44.594905,1,230868,29.1916,1,1,T_2,3,2,,,,
28,2019-03-14 11:26:44.626289,1,230869,28.6916,1,1,T_2,3,3,,,,
29,2019-03-14 11:26:44.659145,1,230870,28.4416,1,1,T_2,3,4,,,,
30,2019-03-14 11:26:44.691266,1,230871,29.5916,1,1,T_2,3,1,,,,
31,2019-03-14 11:26:44.722137,1,230872,29.1916,1,1,T_2,3,2,,,,
32,2019-03-14 11:26:44.753656,1,230873,28.6916,1,1,T_2,3,3,,,,
33,2019-03-14 11:26:44.785032,1,230874,28.4416,1,1,T_2,3,4,,,,
34,2019-03-14 11:26:44.817230,1,230875,29.0,7,-1,T_3,3,-1,,,,
35,2019-03-14 11:26:44.848498,4,230875,29.0,7,-1,T_3,3,-1,T_3,29.0,7,2019-03-14 11:26:45
36,2019-03-14 11:26:44.848498,4,230841,29.0,7,1,T_1,3,-1,T_1,29.0,7,2019-03-14 11:26:44
37,2019-03-14 11:26:44.913084,1,230876,29.0,6,-1,T_3,3,-1,,,,
38,2019-03-14 11:26:44.943580,4,230876,29.0,6,-1,T_3,3,-1,T_3,29.0,6,2019-03-14 11:26:45
39,2019-03-14 11:26:44.943580,4,230841,29.0,6,1,T_1,3,-1,T_1,29.0,6,2019-03-14 11:26:44
40,2019-03-14 11:26:45.007982,1,230877,29.0,6,-1,T_3,3,-1,,,,
41,2019-03-14 11:26:45.038485,4,230877,29.0,6,-1,T_3,3,-1,T_3,29.0,6,2019-03-14 11:26:45
42,2019-03-14 11:26:45.038485,4,230841,29.0,6,1,T_1,3,-1,T_1,29.0,6,2019-03-14 11:26:44
43,2019-03-14 11:26:45.108201,1,230878,29.5916,1,1,T_1,3,1,,,,
44,2019-03-14 11:26:45.140111,1,230879,29.1916,1,1,T_1,3,2,,,,
45,2019-03-14 11:26:45.172993,1,230880,28.6916,1,1,T_1,3,3,,,,
46,2019-03-14 11:26:45.204167,1,230881,28.4416,1,1,T_1,3,4,,,,
47,2019-03-14 11:26:45.236726,1,230882,29.5916,1,1,T_1,3,1,,,,
48,2019-03-14 11:26:45.267684,1,230883,29.1916,1,1,T_1,3,2,,,,
49,2019-03-14 11:26:45.301607,1,230884,28.6916,1,1,T_1,3,3,,,,
50,2019-03-14 11:26:45.332699,1,230885,28.4416,1,1,T_1,3,4,,,,
51,2019-03-14 11:26:45.365219,1,230886,29.791600000000003,1,-1,T_1,3,1,,,,
52,2019-03-14 11:26:45.397483,1,230887,30.1916,1,-1,T_1,3,2,,,,
53,2019-03-14 11:26:45.429720,1,230888,30.6916,1,-1,T_1,3,3,,,,
54,2019-03-14 11:26:45.462100,1,230889,30.9416,1,-1,T_1,3,4,,,,
55,2019-03-14 11:26:45.492727,1,230890,29.791600000000003,1,-1,T_2,3,1,,,,
56,2019-03-14 11:26:45.524379,1,230891,30.1916,1,-1,T_2,3,2,,,,
57,2019-03-14 11:26:45.555392,1,230892,30.6916,1,-1,T_2,3,3,,,,
58,2019-03-14 11:26:45.586603,1,230893,30.9416,1,-1,T_2,3,4,,,,
59,2019-03-14 11:26:45.617531,1,230894,29.5916,1,1,T_2,3,1,,,,
60,2019-03-14 11:26:45.648706,1,230895,29.1916,1,1,T_2,3,2,,,,
61,2019-03-14 11:26:45.680571,1,230896,28.6916,1,1,T_2,3,3,,,,
62,2019-03-14 11:26:45.710972,1,230897,28.4416,1,1,T_2,3,4,,,,
63,2019-03-14 11:26:45.743743,1,230898,29.5916,1,1,T_2,3,1,,,,
64,2019-03-14 11:26:45.775185,1,230899,29.1916,1,1,T_2,3,2,,,,
65,2019-03-14 11:26:45.806449,1,230900,28.6916,1,1,T_2,3,3,,,,
66,2019-03-14 11:26:45.836628,1,230901,28.4416,1,1,T_2,3,4,,,,
67,2019-03-14 11:26:45.870590,1,230902,29.791600000000003,1,-1,T_2,3,1,,,,
68,2019-03-14 11:26:45.905602,1,230903,30.1916,1,-1,T_2,3,2,,,,
69,2019-03-14 11:26:45.937540,1,230904,30.6916,1,-1,T_2,3,3,,,,
70,2019-03-14 11:26:45.968572,1,230905,30.9416,1,-1,T_2,3,4,,,,
71,2019-03-14 11:26:46.209352,1,230906,29.0,6,-1,T_3,3,-1,,,,
72,2019-03-14 11:26:46.247976,4,230906,29.0,6,-1,T_3,3,-1,T_3,29.0,6,2019-03-14 11:26:46
73,2019-03-14 11:26:46.247976,4,230841,29.0,6,1,T_1,3,-1,T_1,29.0,6,2019-03-14 11:26:44
74,2019-03-14 11:26:46.310760,1,230907,29.0,5,-1,T_3,3,-1,,,,
75,2019-03-14 11:26:46.343086,4,230907,29.0,5,-1,T_3,3,-1,T_3,29.0,5,2019-03-14 11:26:46
76,2019-03-14 11:26:46.343086,4,230841,29.0,5,1,T_1,3,-1,T_1,29.0,5,2019-03-14 11:26:44
77,2019-03-14 11:26:46.406284,1,230908,29.0,5,-1,T_3,3,-1,,,,
78,2019-03-14 11:26:46.436996,4,230908,29.0,3,-1,T_3,3,-1,T_3,29.0,3,2019-03-14 11:26:46
79,2019-03-14 11:26:46.436996,4,230908,29.0,1,-1,T_3,3,-1,T_3,29.0,1,2019-03-14 11:26:46
80,2019-03-14 11:26:46.436996,4,230908,29.0,1,-1,T_3,3,-1,T_3,29.0,1,2019-03-14 11:26:46
81,2019-03-14 11:26:46.436996,4,230841,29.0,3,1,T_1,3,-1,T_1,29.0,3,2019-03-14 11:26:44
82,2019-03-14 11:26:46.436996,4,230851,29.0,1,1,T_1,3,-1,T_1,29.0,3,2019-03-14 11:26:44
83,2019-03-14 11:26:46.436996,4,230855,29.0,1,1,T_1,3,-1,T_1,29.0,3,2019-03-14 11:26:44
84,2019-03-14 11:26:46.621901,1,230909,29.0,4,-1,T_3,3,-1,,,,
85,2019-03-14 11:26:46.854920,4,230909,29.0,1,-1,T_3,3,-1,T_3,29.0,1,2019-03-14 11:26:47
86,2019-03-14 11:26:46.854920,4,230909,29.0,1,-1,T_3,3,-1,T_3,29.0,1,2019-03-14 11:26:47
87,2019-03-14 11:26:46.854920,4,230909,29.0,1,-1,T_3,3,-1,T_3,29.0,1,2019-03-14 11:26:47
88,2019-03-14 11:26:46.854920,4,230909,29.0,1,-1,T_3,3,-1,T_3,29.0,1,2019-03-14 11:26:47
89,2019-03-14 11:26:46.854920,4,230859,29.0,1,1,T_1,3,-1,T_1,29.0,1,2019-03-14 11:26:44
90,2019-03-14 11:26:46.854920,4,230863,29.0,1,1,T_2,3,-1,T_1,29.0,1,2019-03-14 11:26:44
91,2019-03-14 11:26:46.854920,4,230867,29.0,1,1,T_2,3,-1,T_1,29.0,1,2019-03-14 11:26:44
92,2019-03-14 11:26:46.854920,4,230871,29.0,1,1,T_2,3,-1,T_1,29.0,1,2019-03-14 11:26:44
93,2019-03-14 11:26:47.102730,1,230910,29.0,4,-1,T_3,3,-1,,,,
94,2019-03-14 11:26:47.135393,4,230910,29.0,1,-1,T_3,3,-1,T_3,29.0,1,2019-03-14 11:26:47
95,2019-03-14 11:26:47.135393,4,230910,29.0,1,-1,T_3,3,-1,T_3,29.0,1,2019-03-14 11:26:47
96,2019-03-14 11:26:47.135393,4,230910,29.0,1,-1,T_3,3,-1,T_3,29.0,1,2019-03-14 11:26:47
97,2019-03-14 11:26:47.135393,4,230910,29.0,1,-1,T_3,3,-1,T_3,29.0,1,2019-03-14 11:26:47
98,2019-03-14 11:26:47.135393,4,230878,29.0,1,1,T_1,3,-1,T_1,29.0,1,2019-03-14 11:26:45
99,2019-03-14 11:26:47.135393,4,230882,29.0,1,1,T_1,3,-1,T_1,29.0,1,2019-03-14 11:26:45
100,2019-03-14 11:26:47.135393,4,230894,29.0,1,1,T_2,3,-1,T_1,29.0,1,2019-03-14 11:26:45
101,2019-03-14 11:26:47.135393,4,230898,29.0,1,1,T_2,3,-1,T_1,29.0,1,2019-03-14 11:26:45
102,2019-03-14 11:26:47.395950,1,230911,29.791600000000003,1,-1,T_1,3,1,,,,
103,2019-03-14 11:26:47.427856,1,230912,30.1916,1,-1,T_1,3,2,,,,
104,2019-03-14 11:26:47.459667,1,230913,30.6916,1,-1,T_1,3,3,,,,
105,2019-03-14 11:26:47.494896,1,230914,30.9416,1,-1,T_1,3,4,,,,
106,2019-03-14 11:26:47.537315,1,230915,29.791600000000003,1,-1,T_1,3,1,,,,
107,2019-03-14 11:26:47.570858,1,230916,30.1916,1,-1,T_1,3,2,,,,
108,2019-03-14 11:26:47.602873,1,230917,30.6916,1,-1,T_1,3,3,,,,
109,2019-03-14 11:26:47.633387,1,230918,30.9416,1,-1,T_1,3,4,,,,
110,2019-03-14 11:26:47.665314,1,230919,29.791600000000003,1,-1,T_1,3,1,,,,
111,2019-03-14 11:26:47.696393,1,230920,30.1916,1,-1,T_1,3,2,,,,
112,2019-03-14 11:26:47.728062,1,230921,30.6916,1,-1,T_1,3,3,,,,
113,2019-03-14 11:26:47.759192,1,230922,30.9416,1,-1,T_1,3,4,,,,
114,2019-03-14 11:26:47.792780,1,230923,29.791600000000003,1,-1,T_1,3,1,,,,
115,2019-03-14 11:26:47.825048,1,230924,30.1916,1,-1,T_1,3,2,,,,
116,2019-03-14 11:26:47.859085,1,230925,30.6916,1,-1,T_1,3,3,,,,
117,2019-03-14 11:26:47.891163,1,230926,30.9416,1,-1,T_1,3,4,,,,
118,2019-03-14 11:26:47.922899,1,230927,29.1916,1,1,T_1,3,1,,,,
119,2019-03-14 11:26:47.954501,1,230928,28.6916,1,1,T_1,3,2,,,,
120,2019-03-14 11:26:47.988771,1,230929,28.4416,1,1,T_1,3,3,,,,
121,2019-03-14 11:26:48.025029,1,230930,28.1916,1,1,T_1,3,4,,,,
122,2019-03-14 11:26:48.057529,1,230931,29.791600000000003,1,-1,T_2,3,1,,,,
123,2019-03-14 11:26:48.090137,1,230932,30.1916,1,-1,T_2,3,2,,,,
124,2019-03-14 11:26:48.121104,1,230933,30.6916,1,-1,T_2,3,3,,,,
125,2019-03-14 11:26:48.152701,1,230934,30.9416,1,-1,T_2,3,4,,,,
126,2019-03-14 11:26:48.188619,1,230935,29.1916,1,1,T_2,3,1,,,,
127,2019-03-14 11:26:48.219698,1,230936,28.6916,1,1,T_2,3,2,,,,
128,2019-03-14 11:26:48.255026,1,230937,28.4416,1,1,T_2,3,3,,,,
129,2019-03-14 11:26:48.285522,1,230938,28.1916,1,1,T_2,3,4,,,,
130,2019-03-14 11:26:48.317825,1,230939,29.791600000000003,1,-1,T_2,3,1,,,,
131,2019-03-14 11:26:48.351587,1,230940,30.1916,1,-1,T_2,3,2,,,,
132,2019-03-14 11:26:48.385595,1,230941,30.6916,1,-1,T_2,3,3,,,,
133,2019-03-14 11:26:48.418505,1,230942,30.9416,1,-1,T_2,3,4,,,,
134,2019-03-14 11:26:48.455047,1,230943,29.1916,1,1,T_2,3,1,,,,
135,2019-03-14 11:26:48.488907,1,230944,28.6916,1,1,T_2,3,2,,,,
136,2019-03-14 11:26:48.521206,1,230945,28.4416,1,1,T_2,3,3,,,,
137,2019-03-14 11:26:48.554784,1,230946,28.1916,1,1,T_2,3,4,,,,
138,2019-03-14 11:26:48.587942,1,230947,29.1916,1,1,T_2,3,1,,,,
139,2019-03-14 11:26:48.621794,1,230948,28.6916,1,1,T_2,3,2,,,,
140,2019-03-14 11:26:48.654209,1,230949,28.4416,1,1,T_2,3,3,,,,
141,2019-03-14 11:26:48.687174,1,230950,28.1916,1,1,T_2,3,4,,,,
142,2019-03-14 11:26:48.723403,1,230951,29.0,4,-1,T_3,3,-1,,,,
143,2019-03-14 11:26:48.753512,4,230951,29.0,4,-1,T_3,3,-1,T_3,29.0,4,2019-03-14 11:26:49
144,2019-03-14 11:26:48.753512,4,230842,29.0,4,1,T_1,3,-1,T_1,29.0,4,2019-03-14 11:26:44
145,2019-03-14 11:26:48.818473,1,230952,29.0,3,-1,T_3,3,-1,,,,
146,2019-03-14 11:26:49.052070,4,230952,29.0,3,-1,T_3,3,-1,T_3,29.0,3,2019-03-14 11:26:49
147,2019-03-14 11:26:49.052070,4,230842,29.0,3,1,T_1,3,-1,T_1,29.0,3,2019-03-14 11:26:44
148,2019-03-14 11:26:49.117642,1,230953,29.0,3,-1,T_3,3,-1,,,,
149,2019-03-14 11:26:49.147770,4,230953,29.0,3,-1,T_3,3,-1,T_3,29.0,3,2019-03-14 11:26:49
150,2019-03-14 11:26:49.147770,4,230842,29.0,3,1,T_1,3,-1,T_1,29.0,3,2019-03-14 11:26:44
151,2019-03-14 11:26:49.210482,1,230954,29.0,3,-1,T_3,3,-1,,,,
152,2019-03-14 11:26:49.240685,4,230954,29.0,3,-1,T_3,3,-1,T_3,29.0,3,2019-03-14 11:26:49
