trader,timestamp,a1_sum_buy,a1_mean_buy,a1_median_buy,a1_min_buy,a1_max_buy,a1_vol_sum_buy,a1_vol_mean_buy,a1_vol_median_buy,a1_vol_min_buy,a1_vol_max_buy, a1_sum_sell,a1_mean_sell,a1_median_sell,a1_min_sell,a1_max_sell,a1_vol_sum_sell,a1_vol_mean_sell,a1_vol_median_sell,a1_vol_min_sell,a1_vol_max_sell,diff_a1_sum_buy,diff_a1_mean_buy,diff_a1_median_buy,diff_a1_min_buy,diff_a1_max_buy,diff_a1_vol_sum_buy,diff_a1_vol_mean_buy,diff_a1_vol_median_buy,diff_a1_vol_min_buy,diff_a1_vol_max_buy, diff_a1_sum_sell,diff_a1_mean_sell,diff_a1_median_sell,diff_a1_min_sell,diff_a1_max_sell,diff_a1_vol_sum_sell,diff_a1_vol_mean_sell,diff_a1_vol_median_sell,diff_a1_vol_min_sell,diff_a1_vol_max_sell,severity,labels
T_2,2019-04-01 11:02:33,-0.5107043214600361,-0.539244959759575,-0.539244959759575,-0.5391726671663334,-0.5393096223436417,-0.22708617425624403,-0.220709412298307,-0.220709412298307,-0.220709412298307,-0.220709412298307,0.9127898700534013,1.1320820547389125,1.1320820547389125,1.1334331310268484,1.1307220356607532,-0.26215773305418694,-0.25868087403512363,-0.25868087403512363,-0.25868087403512363,-0.25868087403512363,0.003720543909193099,0.005066851007063983,0.005066851007063983,0.005069941268284223,0.005063591074837232,0.0057194675475611915,0.005733799427959728,0.005733799427959728,0.005733799427959728,0.005733799427959728,0.01523666171181891,0.01694142829332345,0.01694142829332345,0.01694408151484073,0.016938565765538444,-0.001221203896860631,-0.0012214702305598617,-0.0012214702305598617,-0.0012214702305598617,-0.0012214702305598617,0.10526938952250978,1
T_2,2019-04-01 11:02:35,-0.5107043214600361,-0.539244959759575,-0.539244959759575,-0.5391726671663334,-0.5393096223436417,-0.22708617425624403,-0.220709412298307,-0.220709412298307,-0.220709412298307,-0.220709412298307,0.940433242929841,1.1640532905722993,1.1640532905722993,1.165426444701411,1.162670918770493,-0.26215773305418694,-0.25868087403512363,-0.25868087403512363,-0.25868087403512363,-0.25868087403512363,0.003720543909193099,0.005066851007063983,0.005066851007063983,0.005069941268284223,0.005063591074837232,0.0057194675475611915,0.005733799427959728,0.005733799427959728,0.005733799427959728,0.005733799427959728,0.019762207148922146,0.02197331814957655,0.02197331814957655,0.02197675942262101,0.02196960540277369,-0.001221203896860631,-0.0012214702305598617,-0.0012214702305598617,-0.0012214702305598617,-0.0012214702305598617,0.10433122311900131,1
T_2,2019-04-01 11:02:38,-0.5107043214600361,-0.539244959759575,-0.539244959759575,-0.5391726671663334,-0.5393096223436417,-0.22708617425624403,-0.220709412298307,-0.220709412298307,-0.220709412298307,-0.220709412298307,0.9542549293680608,1.1800389084889926,1.1800389084889926,1.1814231015386925,1.1786453603253628,-0.26215773305418694,-0.25868087403512363,-0.25868087403512363,-0.25868087403512363,-0.25868087403512363,0.003720543909193099,0.005066851007063983,0.005066851007063983,0.005069941268284223,0.005063591074837232,0.0057194675475611915,0.005733799427959728,0.005733799427959728,0.005733799427959728,0.005733799427959728,0.008448343556164218,0.009393593508943976,0.009393593508943976,0.009395064653170483,0.009392006309685752,-0.001221203896860631,-0.0012214702305598617,-0.0012214702305598617,-0.0012214702305598617,-0.0012214702305598617,0.10716807048652817,1
T_3,2019-04-01 11:02:40,-0.5107043214600361,-0.539244959759575,-0.539244959759575,-0.5391726671663334,-0.5393096223436417,-0.22708617425624403,-0.220709412298307,-0.220709412298307,-0.220709412298307,-0.220709412298307,0.8469101838142702,1.055888205500785,1.055888205500785,1.0571866658776303,1.0545814574336216,-0.0121891520573425,-0.00890749320289605,-0.00890749320289605,-0.00890749320289605,-0.00890749320289605,0.003720543909193099,0.005066851007063983,0.005066851007063983,0.005069941268284223,0.005063591074837232,0.0057194675475611915,0.005733799427959728,0.005733799427959728,0.005733799427959728,0.005733799427959728,-0.09073351024338892,-0.10088530458069749,-0.10088530458069749,-0.10090110437374067,-0.10086825837996038,0.20852056538895275,0.2085660418680964,0.2085660418680964,0.2085660418680964,0.2085660418680964,0.11920292202211755,1
T_3,2019-04-01 11:02:42,-0.5107043214600361,-0.539244959759575,-0.539244959759575,-0.5391726671663334,-0.5393096223436417,-0.22708617425624403,-0.220709412298307,-0.220709412298307,-0.220709412298307,-0.220709412298307,-0.7564054430192336,-0.7984434728356486,-0.7984434728356486,-0.798425527247009,-0.7984537629312792,-0.3454805933864684,-0.3419386676458661,-0.3419386676458661,-0.3419386676458661,-0.3419386676458661,0.003720543909193099,0.005066851007063983,0.005066851007063983,0.005069941268284223,0.005063591074837232,0.0057194675475611915,0.005733799427959728,0.005733799427959728,0.005733799427959728,0.005733799427959728,-1.3152736967965133,-1.4624341894450674,-1.4624341894450674,-1.4626632233725412,-1.4621870875816028,-0.2808768962779451,-0.2809381530287682,-0.2809381530287682,-0.2809381530287682,-0.2809381530287682,0.22443598573092652,1
T_3,2019-04-01 11:02:48,-0.5107043214600361,-0.539244959759575,-0.539244959759575,-0.5391726671663334,-0.5393096223436417,-0.22708617425624403,-0.220709412298307,-0.220709412298307,-0.220709412298307,-0.220709412298307,0.8469101838142702,1.055888205500785,1.055888205500785,1.0571866658776303,1.0545814574336216,-0.0121891520573425,-0.00890749320289605,-0.00890749320289605,-0.00890749320289605,-0.00890749320289605,0.003720543909193099,0.005066851007063983,0.005066851007063983,0.005069941268284223,0.005063591074837232,0.0057194675475611915,0.005733799427959728,0.005733799427959728,0.005733799427959728,0.005733799427959728,1.309542656723326,1.4560619271816901,1.4560619271816901,1.4562899631399813,1.4558159020147985,0.27843448848422386,0.2784952125676485,0.2784952125676485,0.2784952125676485,0.2784952125676485,0.2026198464311304,1
T_3,2019-04-01 11:02:49,-0.5107043214600361,-0.539244959759575,-0.539244959759575,-0.5391726671663334,-0.5393096223436417,-0.22708617425624403,-0.220709412298307,-0.220709412298307,-0.220709412298307,-0.220709412298307,-0.7564054430192336,-0.7984434728356486,-0.7984434728356486,-0.798425527247009,-0.7984537629312792,-0.3454805933864684,-0.3419386676458661,-0.3419386676458661,-0.3419386676458661,-0.3419386676458661,0.003720543909193099,0.005066851007063983,0.005066851007063983,0.005069941268284223,0.005063591074837232,0.0057194675475611915,0.005733799427959728,0.005733799427959728,0.005733799427959728,0.005733799427959728,-1.3152736967965133,-1.4624341894450674,-1.4624341894450674,-1.4626632233725412,-1.4621870875816028,-0.2808768962779451,-0.2809381530287682,-0.2809381530287682,-0.2809381530287682,-0.2809381530287682,0.22443598573092652,1
T_3,2019-04-01 11:02:52,-0.5107043214600361,-0.539244959759575,-0.539244959759575,-0.5391726671663334,-0.5393096223436417,-0.22708617425624403,-0.220709412298307,-0.220709412298307,-0.220709412298307,-0.220709412298307,0.8469101838142702,1.055888205500785,1.055888205500785,1.0571866658776303,1.0545814574336216,-0.0121891520573425,-0.00890749320289605,-0.00890749320289605,-0.00890749320289605,-0.00890749320289605,0.003720543909193099,0.005066851007063983,0.005066851007063983,0.005069941268284223,0.005063591074837232,0.0057194675475611915,0.005733799427959728,0.005733799427959728,0.005733799427959728,0.005733799427959728,1.309542656723326,1.4560619271816901,1.4560619271816901,1.4562899631399813,1.4558159020147985,0.27843448848422386,0.2784952125676485,0.2784952125676485,0.2784952125676485,0.2784952125676485,0.2026198464311304,1
T_3,2019-04-01 11:02:55,-0.5107043214600361,-0.539244959759575,-0.539244959759575,-0.5391726671663334,-0.5393096223436417,-0.22708617425624403,-0.220709412298307,-0.220709412298307,-0.220709412298307,-0.220709412298307,-0.7564054430192336,-0.7984434728356486,-0.7984434728356486,-0.798425527247009,-0.7984537629312792,-0.3454805933864684,-0.3419386676458661,-0.3419386676458661,-0.3419386676458661,-0.3419386676458661,0.003720543909193099,0.005066851007063983,0.005066851007063983,0.005069941268284223,0.005063591074837232,0.0057194675475611915,0.005733799427959728,0.005733799427959728,0.005733799427959728,0.005733799427959728,-1.3152736967965133,-1.4624341894450674,-1.4624341894450674,-1.4626632233725412,-1.4621870875816028,-0.2808768962779451,-0.2809381530287682,-0.2809381530287682,-0.2809381530287682,-0.2809381530287682,0.22443598573092652,1
T_3,2019-04-01 11:02:57,-0.5107043214600361,-0.539244959759575,-0.539244959759575,-0.5391726671663334,-0.5393096223436417,-0.22708617425624403,-0.220709412298307,-0.220709412298307,-0.220709412298307,-0.220709412298307,0.8469101838142702,1.055888205500785,1.055888205500785,1.0571866658776303,1.0545814574336216,-0.09551201238962398,-0.09216528681363857,-0.09216528681363857,-0.09216528681363857,-0.09216528681363857,0.003720543909193099,0.005066851007063983,0.005066851007063983,0.005069941268284223,0.005063591074837232,0.0057194675475611915,0.005733799427959728,0.005733799427959728,0.005733799427959728,0.005733799427959728,1.309542656723326,1.4560619271816901,1.4560619271816901,1.4562899631399813,1.4558159020147985,0.20852056538895275,0.2085660418680964,0.2085660418680964,0.2085660418680964,0.2085660418680964,0.24048908305088898,1
